Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
ALGN,ALGN,ALGN,USA,2021,2021-12-31,Healthcare,Medical Instruments & Supplies,United States,1.859,51820682309.18262,78853104.0,67.19631826950729,0.2131054231716884,0.12992354567653577,0.0024194007954577543,9.78,657.1799926757812,772020000.0,3952584000.0,3622714000.0,5942110000.0,125375000.0,,148109400.0
ALL,ALL,ALL,USA,2024,2024-12-31,Financial Services,Insurance - Property & Casualty,United States,0.249,50068601707.63672,264803008.0,10.98017853173091,0.2176569349874079,0.04181262710877375,0.1614784460570792,17.22,189.07867431640625,4667000000.0,63515000000.0,21442000000.0,111617000000.0,8085000000.0,3.68,386064200.0
ALL,ALL,ALL,USA,2023,2023-12-31,Financial Services,Insurance - Property & Casualty,United States,0.249,36152553693.319336,261687008.0,-115.12657165527344,-0.010579628587507035,-0.001818850254445541,0.21968019375260922,-1.2,138.15188598632812,-188000000.0,56591000000.0,17770000000.0,103362000000.0,7942000000.0,3.56,445638500.0
ALL,ALL,ALL,USA,2022,2022-12-31,Financial Services,Insurance - Property & Casualty,United States,0.249,33789982158.966064,265210000.0,-24.407739748899964,-0.07370768526989936,-0.01315453775423772,0.23569115729428636,-5.22,127.40840148925781,-1289000000.0,50617000000.0,17488000000.0,97989000000.0,7964000000.0,3.4,492862100.0
ALL,ALL,ALL,USA,2021,2021-12-31,Financial Services,Insurance - Property & Casualty,United States,0.249,30616048445.55664,286676000.0,21.1898198203435,0.0641010365781008,0.016230893000804505,0.2605169643033267,5.04,106.79669189453125,1614000000.0,48680000000.0,25179000000.0,99440000000.0,7976000000.0,3.24,465855300.0
ALLE,ALLE,ALLE,USA,2024,2024-12-31,Industrials,Security & Protection Services,Ireland,1.043,11271958501.54541,86929296.0,18.929652750057027,0.39814753115212903,0.13313873167253443,0.1773870973465582,6.85,129.66812133789062,597500000.0,3772200000.0,1500700000.0,4487800000.0,1999500000.0,1.92,183057400.0
ALLE,ALLE,ALLE,USA,2023,2023-12-31,Industrials,Security & Protection Services,Ireland,1.043,10667350756.054688,87787600.0,19.758241234756095,0.4099218690738072,0.12533920909196336,0.18889413558059906,6.15,121.51318359375,540400000.0,3650800000.0,1318300000.0,4311500000.0,2015000000.0,1.8,196057600.0
ALLE,ALLE,ALLE,USA,2022,2022-12-31,Industrials,Security & Protection Services,Ireland,1.043,9104471599.91455,87844800.0,19.931287031907303,0.48630282437884903,0.11475245540188414,0.23005179125603048,5.2,103.64269256591797,458000000.0,3271900000.0,941800000.0,3991200000.0,2094500000.0,1.64,184021800.0
ALLE,ALLE,ALLE,USA,2021,2021-12-31,Industrials,Security & Protection Services,Ireland,1.043,11252753950.753662,89695904.0,23.362102544063518,0.6362798050322751,0.1583087512291052,0.1281552948114905,5.37,125.4544906616211,483000000.0,2867400000.0,759100000.0,3051000000.0,1442100000.0,1.44,173952200.0
AMAT,AMAT,AMAT,USA,2024,2024-10-31,Technology,Semiconductor Equipment & Materials,United States,1.666,147863913739.46875,824403968.0,20.663429295412406,0.37771696226514395,0.20857915080356884,0.04467621499346724,8.68,179.3585662841797,7177000000.0,27176000000.0,19001000000.0,34409000000.0,6606000000.0,1.52,1561425200.0
AMAT,AMAT,AMAT,USA,2023,2023-10-31,Technology,Semiconductor Equipment & Materials,United States,1.666,108535450831.98047,836534016.0,15.900026583204083,0.4193528656186923,0.22311171857203294,0.05527226315470712,8.16,129.7442169189453,6856000000.0,26517000000.0,16349000000.0,30729000000.0,5999000000.0,1.2200000000000002,1475635100.0
AMAT,AMAT,AMAT,USA,2022,2022-10-31,Technology,Semiconductor Equipment & Materials,United States,1.666,73797805007.3291,860793024.0,11.446241065561374,0.5350992291290799,0.24414427897927113,0.07898608907705457,7.49,85.73234558105469,6525000000.0,25785000000.0,12194000000.0,26726000000.0,5829000000.0,1.02,2009268400.0
AMAT,AMAT,AMAT,USA,2021,2021-10-31,Technology,Semiconductor Equipment & Materials,United States,1.666,121294039624.14648,902929024.0,,0.48077080101249287,0.22799612778315587,0.04743019539811524,,134.33396911621094,5888000000.0,23063000000.0,12247000000.0,25825000000.0,5753000000.0,0.94,2047499900.0
AMCR,AMCR,AMCR,USA,2024,2024-06-30,Consumer Cyclical,Packaging & Containers,Switzerland,0.681,13196158658.348755,1445340032.0,18.079487640078703,0.18809585158464312,0.044178165093197774,0.5446281896173651,0.505,9.130141258239746,730000000.0,13640000000.0,3881000000.0,16524000000.0,7187000000.0,0.503,2483973400.0
AMCR,AMCR,AMCR,USA,2023,2023-06-30,Consumer Cyclical,Packaging & Containers,Switzerland,0.681,13248595550.53711,1471440000.0,12.69933703251719,0.26030799801291604,0.06163618185026172,0.5441331477363833,0.709,9.003829956054688,1048000000.0,14694000000.0,4026000000.0,17003000000.0,7209000000.0,0.494,1945921100.0
AMCR,AMCR,AMCR,USA,2022,2022-06-30,Consumer Cyclical,Packaging & Containers,Switzerland,0.681,16135724244.22937,1502770048.0,20.182934022487554,0.19720725134737874,0.046195340296109264,0.43276644384260193,0.532,10.737320899963379,805000000.0,14544000000.0,4082000000.0,17426000000.0,6983000000.0,0.483,2248690500.0
AMCR,AMCR,AMCR,USA,2021,2021-06-30,Consumer Cyclical,Packaging & Containers,Switzerland,0.681,14681606654.805908,1541789952.0,,,,,,9.522442817687988,,,,,,0.474,1538734400.0
AMD,AMD,AMD,USA,2024,2024-12-31,Technology,Semiconductors,United States,1.927,196019219453.0869,1622809984.0,119.59406031240331,0.028505419677598665,0.02370496634212579,0.011284607734750193,1.01,120.79000091552734,1641000000.0,25785000000.0,57568000000.0,69226000000.0,2212000000.0,,13379519100.0
AMD,AMD,AMD,USA,2023,2023-12-31,Technology,Semiconductors,United States,1.927,223875997392.6289,1615500032.0,261.4717015680277,0.015279467544550203,0.012580098696324666,0.013413675583691106,0.53,138.5800018310547,854000000.0,22680000000.0,55892000000.0,67885000000.0,3003000000.0,,15400865000.0
AMD,AMD,AMD,USA,2022,2022-12-31,Technology,Semiconductors,United States,1.927,103223277690.13477,1612359936.0,75.3176431094899,0.02410958904109589,0.01953240603728914,0.027735991959046483,0.85,64.0199966430664,1320000000.0,23601000000.0,54750000000.0,67580000000.0,2863000000.0,,22945447900.0
AMD,AMD,AMD,USA,2021,2021-12-31,Technology,Semiconductors,United States,1.927,173775069326.9336,1207609984.0,55.13409727834651,0.4217687074829932,0.254609871970368,0.003803767724335765,2.61,143.89999389648438,3162000000.0,16434000000.0,7497000000.0,12419000000.0,661000000.0,,12865780300.0
AME,AME,AME,USA,2024,2024-12-31,Industrials,Specialty Industrial Machinery,United States,1.047,41416771067.81006,231308000.0,30.093217096408875,0.14252518615674867,0.09405427549910741,0.05153605520105218,5.95,179.0546417236328,1376124000.0,6941180000.0,9655304000.0,14631169000.0,2134457000.0,1.12,287030600.0
AME,AME,AME,USA,2023,2023-12-31,Industrials,Specialty Industrial Machinery,United States,1.047,37105029245.23291,230799008.0,28.204862360368693,0.1504191603597218,0.0874087340174911,0.09094190379686948,5.7,160.76771545410156,1313188000.0,6596950000.0,8730191000.0,15023533000.0,3374402000.0,1.0,244273600.0
AME,AME,AME,USA,2022,2022-12-31,Industrials,Specialty Industrial Machinery,United States,1.047,31642050229.919434,229654000.0,27.337579878549725,0.15509130460835213,0.09327735553996744,0.07683993237900219,5.04,137.78140258789062,1159542000.0,6150530000.0,7476512000.0,12431120000.0,2431373000.0,0.88,262139700.0
AME,AME,AME,USA,2021,2021-12-31,Industrials,Specialty Industrial Machinery,United States,1.047,33124986313.990234,231324992.0,33.37919506437573,0.14407300821725164,0.08321040844289974,0.08213422261403087,4.29,143.19674682617188,990053000.0,5546514000.0,6871884000.0,11898187000.0,2720695000.0,0.8,243138800.0
AMGN,AMGN,AMGN,USA,2024,2024-12-31,Healthcare,Drug Manufacturers - General,United States,0.447,135685987946.2793,537532992.0,33.12645058619381,0.6959332993023651,0.044534457038948594,0.44292709151216375,7.62,252.42355346679688,4090000000.0,33424000000.0,5877000000.0,91839000000.0,60099000000.0,9.0,673449100.0
AMGN,AMGN,AMGN,USA,2023,2023-12-31,Healthcare,Drug Manufacturers - General,United States,0.447,149618471649.10938,535177984.0,22.258573884417295,1.077824133504493,0.06913765773925933,0.4318517579268737,12.56,279.56768798828125,6717000000.0,28190000000.0,6232000000.0,97154000000.0,64613000000.0,8.52,615079100.0
AMGN,AMGN,AMGN,USA,2022,2022-12-31,Healthcare,Drug Manufacturers - General,United States,0.447,129226130758.78906,543584000.0,19.51804826608041,1.7896749521988529,0.10061270557884554,0.30137093613592725,12.18,237.72982788085938,6552000000.0,26323000000.0,3661000000.0,65121000000.0,38945000000.0,7.76,748135500.0
AMGN,AMGN,AMGN,USA,2021,2021-12-31,Healthcare,Drug Manufacturers - General,United States,0.447,111608134532.04785,563265984.0,19.16292437732335,0.8795522388059701,0.09634594948091228,0.2984459881858831,10.34,198.14463806152344,5893000000.0,25979000000.0,6700000000.0,61165000000.0,33309000000.0,7.04,668150200.0
AMP,AMP,AMP,USA,2024,2024-12-31,Financial Services,Asset Management,United States,1.263,51000179677.075195,97014600.0,15.613184521875928,0.6505355776587605,0.018748311769926626,0.10729373964264068,33.67,525.6959228515625,3401000000.0,17264000000.0,5228000000.0,181403000000.0,5472000000.0,5.790000000000001,118611700.0
AMP,AMP,AMP,USA,2023,2023-12-31,Financial Services,Asset Management,United States,1.263,37358862210.57129,101196000.0,15.267713371636555,0.5404948192006767,0.014589790571433465,0.1540464473345639,24.18,369.1733093261719,2556000000.0,15535000000.0,4729000000.0,175191000000.0,5755000000.0,5.300000000000001,132527000.0
AMP,AMP,AMP,USA,2022,2022-12-31,Financial Services,Asset Management,United States,1.263,31680196057.525635,106417000.0,10.523104945776446,0.8280305022350776,0.01982348349406995,0.16998000865341212,28.29,297.6986389160156,3149000000.0,14258000000.0,3803000000.0,158852000000.0,5385000000.0,4.88,155741700.0
AMP,AMP,AMP,USA,2021,2021-12-31,Financial Services,Asset Management,United States,1.263,31803264216.918945,111890000.0,9.757530979794241,0.5751556976939909,0.01942470581547382,0.16337945578667337,29.13,284.23687744140625,3417000000.0,13377000000.0,5941000000.0,175910000000.0,5196000000.0,4.43,150079700.0
AMT,AMT,AMT,USA,2024,2024-12-31,Real Estate,REIT - Specialty,United States,0.915,83605284946.66602,467288992.0,37.04256488176113,0.6667257997752942,0.036920366616784606,0.5257335110817392,4.83,178.91558837890625,2255000000.0,10127200000.0,3382200000.0,61077400000.0,43954100000.0,6.48,587582500.0
AMT,AMT,AMT,USA,2023,2023-12-31,Real Estate,REIT - Specialty,United States,0.915,96242869606.28125,466164992.0,64.92347957203224,0.35331808870468295,0.022464848033246703,0.48114733267447996,3.18,206.4566650390625,1483300000.0,10012200000.0,4198200000.0,66027600000.0,46307000000.0,6.45,530786200.0
AMT,AMT,AMT,USA,2022,2022-12-31,Real Estate,REIT - Specialty,United States,0.915,92948173495.36133,474532000.0,51.14186737618309,0.3168832101069557,0.026278936520102093,0.5062068272094462,3.83,195.87335205078125,1765800000.0,9645400000.0,5572400000.0,67194500000.0,47051000000.0,5.859999999999999,488985700.0
AMT,AMT,AMT,USA,2021,2021-12-31,Real Estate,REIT - Specialty,United States,0.915,118436274313.59375,455414016.0,45.705248894716604,0.5053333858143746,0.03674026548229379,0.4391272885053141,5.69,260.0628662109375,2567700000.0,9356900000.0,5081200000.0,69887900000.0,52008600000.0,5.21,452389800.0
AMZN,AMZN,AMZN,USA,2024,2024-12-31,Consumer Cyclical,Internet Retail,United States,1.372,2306885913786.953,10515000320.0,38.761483991103965,0.2071825715984194,0.09481288026449286,0.056743161513833296,5.66,219.38999938964844,59248000000.0,637959000000.0,285970000000.0,624894000000.0,130900000000.0,,10300863600.0
AMZN,AMZN,AMZN,USA,2023,2023-12-31,Consumer Cyclical,Internet Retail,United States,1.372,1549376563502.5625,10334000128.0,50.823726330773304,0.15071207430340558,0.057639044129626754,0.08752617226469085,2.95,149.92999267578125,30425000000.0,574785000000.0,201875000000.0,527854000000.0,135611000000.0,,14709447900.0
AMZN,AMZN,AMZN,USA,2022,2022-12-31,Consumer Cyclical,Internet Retail,United States,1.372,875509921095.3281,10201700352.0,-317.85185072157117,-0.018638346240490815,-0.0058831793375479545,0.16004159019089348,-0.27,85.81999969482422,-2722000000.0,513983000000.0,146043000000.0,462675000000.0,140118000000.0,,19096256300.0
AMZN,AMZN,AMZN,USA,2021,2021-12-31,Consumer Cyclical,Internet Retail,United States,1.372,84550190701.59912,507148000.0,50.5509385200903,0.2413396506202756,0.07933439385184604,1.3766379358124687,3.298,166.7169952392578,33364000000.0,469822000000.0,138245000000.0,420549000000.0,116395000000.0,,17028532000.0
ANET,ANET,ANET,USA,2024,2024-12-31,Technology,Computer Hardware,United States,1.411,139241271262.20703,1259760000.0,48.691629418192456,0.2853535841162316,0.20308103413569473,,2.27,110.52999877929688,2852054000.0,7003146000.0,9994807000.0,14043921000.0,,,2185658700.0
ANET,ANET,ANET,USA,2023,2023-12-31,Technology,Computer Hardware,United States,1.411,18009578810.11963,311100000.0,34.305184823495374,0.2891403159331431,0.20964120910327635,,1.6875,57.88999938964844,2087321000.0,5860168000.0,7219059000.0,9956635000.0,,,2620200400.0
ANET,ANET,ANET,USA,2022,2022-12-31,Technology,Computer Hardware,United States,1.411,9288911031.341553,307300000.0,27.41723439050099,0.2768104432828062,0.19961094605344917,0.0047329552249625205,1.1025,30.227500915527344,1352446000.0,4381310000.0,4885820000.0,6775410000.0,43964000.0,,2067482800.0
ANET,ANET,ANET,USA,2021,2021-12-31,Technology,Computer Hardware,United States,1.411,11043593750.0,307300000.0,52.46350364963503,0.21134419142411903,0.14663255923126783,0.005118533086206653,0.685,35.9375,840854000.0,2948037000.0,3978600000.0,5734429000.0,56527000.0,,2010009200.0
AON,AON,AON,USA,2024,2024-12-31,Financial Services,Insurance Brokers,Ireland,0.833,77207859588.3789,216266000.0,28.446545847858562,0.4335892827969286,0.05420198100684162,0.2317380652097892,12.55,357.004150390625,2654000000.0,15698000000.0,6121000000.0,48965000000.0,17892000000.0,2.64,289412800.0
AON,AON,AON,USA,2023,2023-12-31,Financial Services,Insurance Brokers,Ireland,0.833,56842677621.82617,200216000.0,22.532283238002233,-3.1041162227602905,0.07550281221472953,0.21167194269152464,12.6,283.9067687988281,2564000000.0,13376000000.0,-826000000.0,33959000000.0,12032000000.0,2.4050000000000002,212294700.0
AON,AON,AON,USA,2022,2022-12-31,Financial Services,Insurance Brokers,Ireland,0.833,60593249739.30078,206852992.0,23.95168001887648,-4.89413988657845,0.07916462818003914,0.1927112351662878,12.23,292.9290466308594,2589000000.0,12479000000.0,-529000000.0,32704000000.0,11677000000.0,2.1900000000000004,247772500.0
AON,AON,AON,USA,2021,2021-12-31,Financial Services,Insurance Brokers,Ireland,0.833,64302967632.93457,220332000.0,52.208550031795056,1.182846371347785,0.03932073816461447,0.1620920524150361,5.59,291.8457946777344,1255000000.0,12193000000.0,1061000000.0,31917000000.0,10423000000.0,1.99,420409400.0
AOS,AOS,AOS,USA,2024,2024-12-31,Industrials,Specialty Industrial Machinery,United States,1.335,9690649410.331055,144995008.0,18.422536775747503,0.28330236262277675,0.16469135802469137,0.022361762439675033,3.627859,66.83436584472656,533600000.0,3818100000.0,1883500000.0,3240000000.0,216700000.0,1.3,243493500.0
AOS,AOS,AOS,USA,2023,2023-12-31,Industrials,Specialty Industrial Machinery,United States,1.335,11678877031.25,148720000.0,21.306469398502646,0.3017783561049664,0.17318522667164504,0.013288948893349964,3.685702,78.529296875,556600000.0,3852800000.0,1844400000.0,3213900000.0,155200000.0,1.22,260222900.0
AOS,AOS,AOS,USA,2022,2022-12-31,Industrials,Specialty Industrial Machinery,United States,1.335,8522896454.223633,152776000.0,35.78196889005172,0.13486296275104423,0.07073192689733818,0.043048745455329086,1.559078,55.78688049316406,235700000.0,3753900000.0,1747700000.0,3332300000.0,366900000.0,1.1400000000000001,275822000.0
AOS,AOS,AOS,USA,2021,2021-12-31,Industrials,Specialty Industrial Machinery,United States,1.335,12676072546.255371,158872992.0,25.823649936530654,0.2658552559764218,0.1401968685240617,0.017276644575901754,3.089705,79.78746032714844,487100000.0,3538900000.0,1832200000.0,3474400000.0,219000000.0,1.06,263874400.0
APA,APA,APA,USA,2024,2024-12-31,Energy,Oil & Gas E&P,United States,0.755,8113048074.734375,369947008.0,9.6185516892818,0.15227272727272728,0.04146467251160392,0.7595172545802703,2.28,21.9302978515625,804000000.0,9737000000.0,5280000000.0,19390000000.0,6162000000.0,1.0,1583966800.0
APA,APA,APA,USA,2023,2023-12-31,Energy,Oil & Gas E&P,United States,0.755,10170063963.136719,306719008.0,3.580733560846382,1.0753295668549905,0.18728680136447126,0.5215306431921501,9.26,33.1575927734375,2855000000.0,8279000000.0,2655000000.0,15244000000.0,5304000000.0,1.0,1235312800.0
APA,APA,APA,USA,2022,2022-12-31,Energy,Oil & Gas E&P,United States,0.755,12567251646.514893,321512000.0,3.5373729170717265,8.520094562647754,0.2741309804518141,0.4471940371750668,11.05,39.08797073364258,3604000000.0,11075000000.0,423000000.0,13147000000.0,5620000000.0,0.625,2170865800.0
APA,APA,APA,USA,2021,2021-12-31,Energy,Oil & Gas E&P,United States,0.755,8612399210.119629,363273984.0,9.118355237520658,-0.7115987460815048,0.08531910095467188,0.8834936484434409,2.6,23.70772361755371,1135000000.0,7985000000.0,-1595000000.0,13303000000.0,7609000000.0,0.138,2157313700.0
APD,APD,APD,USA,2024,2024-09-30,Basic Materials,Specialty Chemicals,United States,0.863,64163403964.904785,222314000.0,16.77025679167726,0.22470577876911338,0.0967337635756268,0.23387319052162242,17.21,288.6161193847656,3828200000.0,12100600000.0,17036500000.0,39574600000.0,15006100000.0,5.3100000000000005,393035600.0
APD,APD,APD,USA,2023,2023-09-30,Basic Materials,Specialty Chemicals,United States,0.863,58872608206.08984,222148992.0,25.605224019663346,0.1607081723480217,0.0718756347160378,0.18738086074567492,10.35,265.0140686035156,2300200000.0,12600000000.0,14312900000.0,32002500000.0,11031600000.0,7.0,242598200.0
APD,APD,APD,USA,2022,2022-09-30,Basic Materials,Specialty Chemicals,United States,0.863,47875987338.640625,221799008.0,21.245376707062007,0.17164485696895923,0.08296742496120268,0.173926439179237,10.16,215.85302734375,2256100000.0,12698600000.0,13144000000.0,27192600000.0,8326900000.0,6.48,297079300.0
APD,APD,APD,USA,2021,2021-09-30,Basic Materials,Specialty Chemicals,United States,0.863,51609486168.94531,222784000.0,,,,,,231.6570587158203,,,,,,6.0,253131000.0
APH,APH,APH,USA,2024,2024-12-31,Technology,Electronic Components,United States,1.194,83250344052.40234,1205609984.0,34.35446136626439,0.24754901960784315,0.11305864684098096,0.08271557407216852,2.01,69.0524673461914,2424000000.0,15222700000.0,9792000000.0,21440200000.0,6886100000.0,0.55,1645565400.0
APH,APH,APH,USA,2023,2023-12-31,Technology,Electronic Components,United States,1.194,28560169212.92871,598310016.0,29.557110576806792,0.23099502785598755,0.11666182592700165,0.15186534672338625,1.615,47.73473358154297,1928000000.0,12554700000.0,8346500000.0,16526400000.0,4337300000.0,0.425,1291461000.0
