Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstandingMn,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%PayOut,Croissance de l'EPS (en %)
IFX,IFX.DE,Infineon Technologies AG,Eurostoxx,2024,2024-09-30,Technology,Semiconductors,Germany,1.658,40.444185561398434,1297.319936,31.811410553601323,0.0755560717811719,0.0454275638115856,0.1277810377008196,0.98,31.175182342529297,1.301,14.955,17.219,28.639,5.168,0.35,1.031704491,8.699431628217987,35.714285714285715,-58.823529411764696
IG,IG.MI,Italgas S.p.A,Eurostoxx,2021,2021-12-31,Utilities,Utilities - Regulated Gas,Italy,0.655,3.982868576911926,809.768,11.639729045002326,0.1918210397089161,0.0357380565241927,1.6010809487829638,0.422564,4.918530464172363,0.362813,2.132671,1.891414,10.152007,6.376895,0.260112,0.473335351,17.01214111318623,61.55564600865194,
IG,IG.MI,Italgas S.p.A,Eurostoxx,2022,2022-12-31,Utilities,Utilities - Regulated Gas,Italy,0.655,3.5923974886411134,810.246016,9.44315423886563,0.1931866153257991,0.0369236113824533,1.8220004942927104,0.469516,4.433712005615234,0.407288,2.225648,2.108262,11.030557,6.54535,0.277014,0.347411569,18.299749106776993,58.999906286473724,11.111216289130166
IG,IG.MI,Italgas S.p.A,Eurostoxx,2023,2023-12-31,Utilities,Utilities - Regulated Gas,Italy,0.655,3.695596635329895,810.745024,8.95255187820577,0.1927868944489472,0.0394597746715156,1.8725950591689076,0.509159,4.558272361755371,0.439568,2.588375,2.280072,11.139648,6.920356,0.297673,0.406039324,16.98239242768146,58.46366262798065,8.443375731604474
IG,IG.MI,Italgas S.p.A,Eurostoxx,2024,2024-12-31,Utilities,Utilities - Regulated Gas,Italy,0.655,4.199783928260498,811.241984,9.33903231503682,0.1948210618991609,0.0399966890351686,1.7110089763537677,0.554338,5.176980495452881,0.478854,2.513863,2.457917,11.972341,7.185868,0.330539,0.724972563,19.04853207991048,59.62770006746787,8.873259630095887
IMCD,IMCD.AS,IMCD N.V.,Eurostoxx,2022,2022-12-31,Basic Materials,Specialty Chemicals,Netherlands,1.196,7.252998187435913,56.9316,23.1633564342152,0.1872533216903464,0.0859284042036388,0.1341399756152354,5.5,127.3984603881836,0.313081,4.601493,1.671965,3.64351,0.972917,1.62,0.038643095,6.803900386244205,29.454545454545457,
IMCD,IMCD.AS,IMCD N.V.,Eurostoxx,2023,2023-12-31,Basic Materials,Specialty Chemicals,Netherlands,1.196,8.537608737771606,56.8866,29.255592985692317,0.1694539770556377,0.070349210292078,0.1397044578446349,5.13,150.08119201660156,0.292271,4.442642,1.724781,4.154574,1.192742,2.37,0.02905633,6.5787655183559695,46.19883040935673,-6.727272727272727
IMCD,IMCD.AS,IMCD N.V.,Eurostoxx,2024,2024-12-31,Basic Materials,Specialty Chemicals,Netherlands,1.196,8.418651240234375,59.7648,28.98416401427469,0.1256902408615362,0.0570373335908021,0.2014161118702897,4.86,140.863037109375,0.278243,4.727602,2.21372,4.878261,1.695652,2.24,0.024433407,5.885499667696224,46.09053497942387,-5.263157894736836
INDU A,INDU-A.ST,"Industrivarden, AB - Class A Shares",Eurostoxx,2021,2021-12-31,Financial Services,Asset Management,Sweden,0.89,113.23137854589844,428.996,4.286910319301202,0.1858693449073588,0.1764089365315219,0.0637985697319029,61.57,263.945068359375,26.594,26.687,143.079,150.752,7.224,8.25,0.103067425,99.65151571926405,13.399382816306643,
INDU A,INDU-A.ST,"Industrivarden, AB - Class A Shares",Eurostoxx,2023,2023-12-31,Financial Services,Asset Management,Sweden,0.89,136.07039677734377,433.6,5.049324066333971,0.1791032826261008,0.1693349986752961,0.060262924149607,62.15,313.81549072265625,26.844,27.0,149.88,158.526,8.2,7.25,0.046643667,99.42222222222222,11.66532582461786,0.9420172161767049
INDU A,INDU-A.ST,"Industrivarden, AB - Class A Shares",Eurostoxx,2024,2024-12-31,Financial Services,Asset Management,Sweden,0.89,149.4421195445625,431.732992,11.813814859748293,0.0794959102388521,0.0755715343637275,0.052120513438498,29.3,346.144775390625,12.654,12.735,159.178,167.444,7.789,7.75,0.029048151,99.36395759717314,26.450511945392492,-52.85599356395816
INGA,INGA.AS,ING Groep N.V.,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Diversified,Netherlands,1.171,34.23808116935156,3775.739904,7.372287036926766,0.0885756676557863,0.0050205510412177,3.3884492365726,1.23,9.067913055419922,4.776,18.285,53.92,951.29,116.014,0.6,4.264766204,26.119770303527478,48.78048780487805,
INGA,INGA.AS,ING Groep N.V.,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Diversified,Netherlands,1.171,34.75296324005859,3671.620096,9.279699886546416,0.0736169274851223,0.0037961722102422,3.43846938100115,1.02,9.465293884277344,3.674,18.891,49.907,967.817,119.497,0.812,4.446705935,19.448414588957704,79.6078431372549,-17.07317073170731
INGA,INGA.AS,ING Groep N.V.,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Diversified,Netherlands,1.171,39.443579924569335,3382.070016,5.689051558331746,0.1422186658339513,0.0074693798477423,3.802900251114511,2.05,11.662555694580078,7.287,22.649,51.238,975.583,150.0,0.821,3.235799436,32.173605898715174,40.04878048780488,100.98039215686273
INGA,INGA.AS,ING Groep N.V.,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Diversified,Netherlands,1.171,43.74359401577344,3101.519872,7.123192873868075,0.1270447001768926,0.006263320088776,3.9166191954465712,1.98,14.103921890258787,6.392,22.527,50.313,1020.545,171.327,1.106,2.404757443,28.3748390819905,55.85858585858586,-3.4146341463414553
INVE B,INVE-B.ST,Investor AB - Class B Shares,Eurostoxx,2021,2021-12-31,Financial Services,Asset Management,Sweden,0.787,666.5988416145703,3122.569984,2.867395978713692,0.3341053655506626,0.2866787674315121,0.1306812951984823,74.45,213.4776306152344,228.065,264.794,682.614,795.542,87.112,3.5,0.824011482,86.12921742939795,4.701141705842848,
INVE B,INVE-B.ST,Investor AB - Class B Shares,Eurostoxx,2023,2023-12-31,Financial Services,Asset Management,Sweden,0.787,685.0504121649375,3029.250048,5.451909785330469,0.1772470311174606,0.1515236448208002,0.1300867767065058,41.48,226.1452178955078,127.045,180.485,716.768,838.45,89.116,4.4,0.707879082,70.39089120979583,10.607521697203474,-44.28475486903963
INVE B,INVE-B.ST,Investor AB - Class B Shares,Eurostoxx,2024,2024-12-31,Financial Services,Asset Management,Sweden,0.787,889.9030122168593,3060.770048,7.857967892208615,0.138324358892995,0.1190412671071012,0.1111772840879992,37.0,290.74481201171875,113.338,168.909,819.364,952.09,98.937,4.8,0.610231621,67.10003611412063,12.972972972972974,-10.800385728061713
IP,IP.MI,Interpump Group Spa,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,Italy,1.374,6.6246726892356875,106.399,33.91206238524327,0.1474794063239017,0.0705284575531973,0.1272927795165215,1.836,62.26254653930664,0.195882,1.604255,1.328199,2.777347,0.843273,0.26,0.058177832,12.210153622709608,14.161220043572984,
IP,IP.MI,Interpump Group Spa,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,Italy,1.374,4.532902798698426,108.493,16.55332864558829,0.1715408857660014,0.0851140141402637,0.1983779577753583,2.524,41.78060150146485,0.266497,2.077964,1.553548,3.131059,0.899228,0.28,0.062616516,12.824909382453207,11.093502377179082,37.47276688453158
IP,IP.MI,Interpump Group Spa,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,Italy,1.374,4.8464853549804685,107.014,17.656269036306043,0.1529172414023811,0.0845475117934452,0.1692967047051577,2.565,45.288330078125,0.274269,2.240039,1.793578,3.243963,0.820494,0.3,0.0470933,12.243938609997414,11.695906432748536,1.6244057052297922
IP,IP.MI,Interpump Group Spa,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,Italy,1.374,4.629078805236817,107.974,0.4653795671573263,0.1130533890473383,0.0669417048079882,0.1730988029612961,92.123,42.872161865234375,0.227051,2.078399,2.008352,3.391772,0.801288,0.32,0.055426031,10.924322038261181,0.3473616794937203,3491.5399610136456
IPN,IPN.PA,Ipsen,Eurostoxx,2021,2021-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,France,0.143,6.335882361395508,82.501104,9.82065810571851,0.2363995320269084,0.1295661757338944,0.1093928138917247,7.82,76.79754638671875,0.6466,2.7487,2.7352,4.9905,0.6931,1.0,0.029084412,23.523847637064794,12.787723785166241,
IPN,IPN.PA,Ipsen,Eurostoxx,2022,2022-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,France,0.143,8.07869395940625,82.538496,12.436835011502838,0.1939593301435406,0.1155202507747657,0.0759157362664936,7.87,97.87789154052734,0.6486,3.1565,3.344,5.6146,0.6133,1.2,0.025023299,20.54807539996832,15.247776365946633,0.6393861892583175
IPN,IPN.PA,Ipsen,Eurostoxx,2023,2023-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,France,0.143,8.7958181243114,82.689104,13.654962032842086,0.1684661838906172,0.1019152604026633,0.0424633609655543,7.79,106.37215423583984,0.6444,3.3064,3.8251,6.3229,0.3735,1.2,0.018247361,19.489474957657873,15.404364569961487,-1.0165184243964398
IPN,IPN.PA,Ipsen,Eurostoxx,2024,2024-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,France,0.143,9.066764229455567,83.0118,26.12980746766597,0.0827195331930361,0.0537195216648547,0.0470730228777139,4.18,109.22259521484376,0.3459,3.5745,4.1816,6.439,0.4268,1.2,0.017950841,9.676877885018884,28.708133971291865,-46.341463414634156
ISP,ISP.MI,Intesa Sanpaolo Spa,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Regional,Italy,0.833,32.91624368947266,19368.300544,7.724957032637163,0.0656213249705997,0.0039148627272327,3.0749255885589037,0.22,1.6994905471801758,4.185,21.898,63.775,1069.003,101.215,0.2074,23.439332381,19.11133436843547,94.27272727272728,
ISP,ISP.MI,Intesa Sanpaolo Spa,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Regional,Italy,0.833,31.596611515655276,19062.300672,7.206715189892312,0.0716658756525866,0.004493185318499,3.1157454954061183,0.23,1.657544493675232,4.379,21.565,61.103,974.587,98.447,0.1527,30.636798501,20.306051472293063,66.39130434782608,4.545454545454541
ISP,ISP.MI,Intesa Sanpaolo Spa,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Regional,Italy,0.833,42.12164655740234,18241.69984,5.497822875068302,0.1207573128214749,0.0080160237450314,3.374203328122817,0.42,2.3090856075286865,7.724,25.416,63.963,963.57,142.127,0.2340999999999999,24.057674587,30.39030531948379,55.73809523809521,82.6086956521739
ISP,ISP.MI,Intesa Sanpaolo Spa,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Regional,Italy,0.833,63.862096584078124,17765.900288,7.374310544581118,0.1329630538848656,0.0092854808552585,2.295148575446912,0.487455,3.594644546508789,8.666,28.294,65.176,933.285,146.573,0.322,19.692162323,30.62840178129639,66.05737965555795,16.060714285714294
ITX,ITX.MC,Industria De Diseno Textil SA,Eurostoxx,2022,2022-01-31,Consumer Cyclical,Apparel Retail,Spain,0.892,71.91086950599366,3114.92992,22.1553462023012,0.2061272484586538,0.1120400760062187,0.0836313069403053,1.042,23.08587074279785,3.243,27.716,15.733,28.945,6.014,0.93,1.108610875,11.70082262952807,89.25143953934742,
ITX,ITX.MC,Industria De Diseno Textil SA,Eurostoxx,2023,2023-01-31,Consumer Cyclical,Apparel Retail,Spain,0.892,82.49591060635547,3197.629952,19.441657795794672,0.242826904985889,0.1377447220091385,0.0678336654370948,1.327,25.79907989501953,4.13,32.569,17.008,29.983,5.596,1.2,0.777489428,12.68077005741656,90.42954031650339,27.35124760076775
ITX,ITX.MC,Industria De Diseno Textil SA,Eurostoxx,2024,2024-01-31,Consumer Cyclical,Apparel Retail,Spain,0.892,115.69695548780273,3113.07008,21.495029235451533,0.2886492865572364,0.1643806323506949,0.0496037253167394,1.729,37.1649055480957,5.381,35.947,18.642,32.735,5.739,1.54,0.555382938,14.969260299885942,89.06882591093117,30.293896006028653
KBC,KBC.BR,KBC Groupe NV,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Regional,Belgium,0.623,22.46093015722998,416.883008,8.760692317311356,0.113268047491117,0.0076804193379678,0.8944420315350654,6.15,53.87825775146485,2.614,7.481,23.078,340.346,20.09,3.44,0.137774136,34.94185269349017,55.93495934959349,
KBC,KBC.BR,KBC Groupe NV,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Regional,Belgium,0.623,20.895863629562374,416.884,7.548784347901861,0.1291534900774554,0.0079482153182247,0.9083615942605344,6.64,50.12392807006836,2.818,10.062,21.819,354.545,18.981,8.6,0.185974833,28.0063605645001,129.51807228915663,7.96747967479674
KBC,KBC.BR,KBC Groupe NV,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Regional,Belgium,0.623,21.962510792911132,408.779008,6.682475170685878,0.1402250525534809,0.0098062671328631,1.19321512221902,8.04,53.72710037231445,3.402,10.772,24.261,346.921,26.206,4.0,0.15906038,31.581878945414037,49.75124378109454,21.084337349397586
KBC,KBC.BR,KBC Groupe NV,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Regional,Belgium,0.623,28.1605663311084,396.563008,8.524799690383967,0.140459836301567,0.0091543179429992,0.9929842912679584,8.33,71.01158142089844,3.415,11.151,24.313,373.048,27.963,4.85,0.132751317,30.625056048784867,58.22328931572629,3.606965174129373
KCR,KCR.HE,Konecranes Oyj,Eurostoxx,2021,2021-12-31,Industrials,Farm & Heavy Construction Machinery,Finland,1.305,2.4909560193527223,79.134496,16.92338656353694,0.1087020867248779,0.0381975141713037,0.3472963766838393,1.86,31.47749900817871,0.1469,3.1789,1.3514,3.8458,0.8651,0.88,0.043597226,4.6210953474472305,47.31182795698924,
KCR,KCR.HE,Konecranes Oyj,Eurostoxx,2022,2022-12-31,Industrials,Farm & Heavy Construction Machinery,Finland,1.305,2.137884000672531,79.1666,15.256990551275049,0.0979133226324237,0.0323227203612403,0.5174275122747604,1.77,27.00487327575684,0.1403,3.3559,1.4329,4.3406,1.1062,1.25,0.063457431,4.180696683453023,70.62146892655367,-4.838709677419361
KCR,KCR.HE,Konecranes Oyj,Eurostoxx,2023,2023-12-31,Industrials,Farm & Heavy Construction Machinery,Finland,1.305,3.014718178416748,79.512304,10.895148090932562,0.1728116378229245,0.0605394956506458,0.3167460251629519,3.48,37.91511535644531,0.2756,3.9626,1.5948,4.5524,0.9549,1.25,0.041870939,6.955029526068743,35.91954022988506,96.61016949152541
KCR,KCR.HE,Konecranes Oyj,Eurostoxx,2024,2024-12-31,Industrials,Farm & Heavy Construction Machinery,Finland,1.305,4.798155592887268,79.209104,13.02705580188382,0.1983097378478764,0.0769375352421527,0.186675897156769,4.65,60.575809478759766,0.3684,4.2222,1.8577,4.7883,0.8957,1.35,0.031478725,8.725309080574108,29.03225806451613,33.62068965517242
KER,KER.PA,Kering,Eurostoxx,2021,2021-12-31,Consumer Cyclical,Luxury Goods,France,1.17,77.88483044897461,124.068,24.62766639107861,0.2379560950026223,0.1022273722157847,0.123156203136169,25.49,627.7592163085938,3.176,17.645,13.347,31.068,9.592,8.0,0.046898194,17.99943326721451,31.38485680659082,
KER,KER.PA,Kering,Eurostoxx,2022,2022-12-31,Consumer Cyclical,Luxury Goods,France,1.17,53.65370776098633,122.226,14.961530793338872,0.2581797399628518,0.1064788898382487,0.208596953818318,29.34,438.9713134765625,3.614,20.351,13.998,33.941,11.192,12.0,0.055305059,17.758341113458798,40.899795501022496,15.10396233817184
KER,KER.PA,Kering,Eurostoxx,2023,2023-12-31,Consumer Cyclical,Luxury Goods,France,1.17,44.821037652771004,122.582,14.997590888808066,0.1960951880094662,0.0721106195759905,0.3817180702629775,24.38,365.6412658691406,2.983,19.566,15.212,41.367,17.109,14.0,0.049775389,15.245834611060003,57.42411812961444,-16.9052488070893
KER,KER.PA,Kering,Eurostoxx,2024,2024-12-31,Consumer Cyclical,Luxury Goods,France,1.17,28.427491319122314,123.041,25.004415801077176,0.0760198604401503,0.0261385133576339,0.6837395457025544,9.24,231.04080200195312,1.133,17.194,14.904,43.346,19.437,14.0,0.070289317,6.589507967895777,151.5151515151515,-62.10008203445447
KESKOB,KESKOB.HE,Kesko Oyj - Class B Shares,Eurostoxx,2021,2021-12-31,Consumer Defensive,Grocery Stores,Finland,0.763,9.276683222694395,389.02,16.559922695159912,0.2260525795611781,0.0820844099913867,0.2474052357835489,1.44,23.846288681030277,0.5718,11.3002,2.5295,6.966,2.2951,0.75,0.164326438,5.060087432080848,52.083333333333336,
KESKOB,KESKOB.HE,Kesko Oyj - Class B Shares,Eurostoxx,2022,2022-12-31,Consumer Defensive,Grocery Stores,Finland,0.763,7.063229981987001,395.796,11.663812126209534,0.2224126613667857,0.0816028900187316,0.3423646130972677,1.53,17.845632553100586,0.6099,11.809,2.7422,7.474,2.4182,1.06,0.1435212,5.164704886103819,69.28104575163398,6.25
KESKOB,KESKOB.HE,Kesko Oyj - Class B Shares,Eurostoxx,2023,2023-12-31,Consumer Defensive,Grocery Stores,Finland,0.763,6.562472563796875,398.123008,13.18682403564453,0.179669373549884,0.0639129257315296,0.4246874897999595,1.25,16.483530044555664,0.4956,11.7838,2.7584,7.7543,2.787,1.08,0.142711559,4.205774028751336,86.4,-18.300653594771244
KESKOB,KESKOB.HE,Kesko Oyj - Class B Shares,Eurostoxx,2024,2024-12-31,Consumer Defensive,Grocery Stores,Finland,0.763,6.929582431836182,397.118016,18.368084556178044,0.139267477315308,0.0447516290490131,0.4901161121046161,0.95,17.44968032836914,0.3791,11.9201,2.7221,8.4712,3.3963,0.77,0.138882097,3.1803424467915535,81.05263157894737,-24.0
KGH,KGH.WA,KGHM Polska Miedz S.A.,Eurostoxx,2021,2021-12-31,Basic Materials,Copper,Poland,1.239,26.425259399414063,200.0,4.292602241620218,0.2276122162242106,0.1281778999312886,0.2219088907081844,30.78,132.1262969970703,6.156,29.803,27.046,48.027,5.864,1.5,0.146780442,20.6556386940912,4.8732943469785575,
KGH,KGH.WA,KGHM Polska Miedz S.A.,Eurostoxx,2022,2022-12-31,Basic Materials,Copper,Poland,1.239,24.81700134277344,200.0,5.200545126314635,0.1487113964286827,0.0892897238230671,0.2596204074379906,23.86,124.0850067138672,4.772,33.847,32.089,53.444,6.443,3.0,0.182508883,14.098738440629893,12.573344509639565,-22.482131254061088
KGH,KGH.WA,KGHM Polska Miedz S.A.,Eurostoxx,2024,2024-12-31,Basic Materials,Copper,Poland,1.239,23.665401714385983,201.322,8.19735028254936,0.0925459825750242,0.0532175462035181,0.2607604161753444,14.34,117.5500030517578,2.868,35.32,30.99,53.892,6.171,3.0,0.17337985,8.12004530011325,20.920502092050206,-39.899413243922886
KINV B,KINV-B.ST,Kinnevik AB - Class B Shares,Eurostoxx,2021,2021-12-31,Financial Services,Asset Management,Sweden,1.38,90.31944264,281.150016,6.047628012048193,0.2041275849207774,0.1880336442414139,0.051971091304334,53.12,321.25,14.777,14.796,72.391,78.587,4.694,0.0,0.24181403,99.87158691538254,0.0,
KNEBV,KNEBV.HE,Kone Corp. - Class B Shares,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,Finland,0.751,27.737118735019532,517.961984,27.3216792515346,0.3195135782244345,0.1043372700711904,0.0197244712122625,1.96,53.55049133300781,1.0142,10.5141,3.1742,9.7204,0.5471,2.25,0.178396083,9.646094292426362,114.79591836734696,
KNEBV,KNEBV.HE,Kone Corp. - Class B Shares,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,Finland,0.751,22.732081778773317,517.088992,29.307762145996094,0.2730381442572093,0.0851997711871864,0.0234294423706204,1.5,43.96164321899414,0.7745,10.9067,2.8366,9.0904,0.5326,2.1,0.235486628,7.101139666443561,140.0,-23.469387755102044
KNEBV,KNEBV.HE,Kone Corp. - Class B Shares,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,Finland,0.751,21.592821269253903,517.236992,23.32205319537797,0.3364098837209302,0.1060383928162367,0.0256937244597111,1.79,41.74647521972656,0.9258,10.9523,2.752,8.7308,0.5548,1.75,0.145004837,8.453019000575223,97.76536312849163,19.333333333333336
KNEBV,KNEBV.HE,Kone Corp. - Class B Shares,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,Finland,0.751,23.692414730923097,512.375008,25.13064094211744,0.3318449785467611,0.1024632982561959,0.0353024379109968,1.84,46.240379333496094,0.9513,11.0984,2.8667,9.2843,0.8364,1.75,0.139255305,8.57150580263822,95.1086956521739,2.7932960893854775
KNIN,KNIN.SW,Kuehne + Nagel International AG - Ordinary Shares (Registered),Eurostoxx,2021,2021-12-31,Industrials,Integrated Freight & Logistics,Switzerland,0.772,29.323755466644286,120.338,14.40178891445728,0.634207240948814,0.1387030716723549,0.0644187611695484,16.92,243.6782684326172,2.032,32.801,3.204,14.65,1.889,4.5,0.042716115,6.194933081308497,26.595744680851062,
